Unnamed: 0,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38,Unnamed: 39,Unnamed: 40,Unnamed: 41,Unnamed: 42,Unnamed: 43
Apple Inc (AAPL US) - By Measure,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
date,,FY 2003,,FY 2004,,FY 2005,,FY 2006,,FY 2007,,FY 2008,,FY 2009,,FY 2010,,FY 2011,,FY 2012,,FY 2013,,FY 2014,,FY 2015,,FY 2016,,FY 2017,,FY 2018,,FY 2019,,FY 2020,,FY 2021,,FY 2022,,FY 2023,
date,,09/27/2003,,09/25/2004,,09/24/2005,,09/30/2006,,09/29/2007,,09/27/2008,,09/26/2009,,09/25/2010,,09/24/2011,,09/29/2012,,09/28/2013,,09/27/2014,,09/26/2015,,09/24/2016,,09/30/2017,,09/29/2018,,09/28/2019,,09/26/2020,,09/25/2021,,09/24/2022,,09/30/2023,
Revenue,,6207,1.0,8279,1.0,13931,1.0,19315,1.0,24578,1.0,37491,1.0,42905,1.0,65225,1.0,108249,1.0,156508,1.0,170910,1.0,182795,1.0,233715,1.0,215639,1.0,229234,1.0,265595,1.0,260174,1.0,274515,1.0,365817,1.0,394328,1.0,383285,1.0
  Products,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,196534,0.857351003777799,225847,0.850343568214763,213883,0.822076764011777,220747,0.804134564595742,297392,0.812952924549707,316199,0.801867988070845,298085,0.777711102704254
    iPhone,,—,,—,,—,,—,,—,,—,,—,,—,,45998,0.424927712958087,78692,0.502798578986378,91279,0.534076414487157,101991,0.557952898055198,155041,0.663376334424406,136700,0.633929854989125,139337,0.607837406318434,164888,0.620824940228544,142381,0.547252992228278,137781,0.501906999617507,191973,0.52477878283404,205489,0.521111866263618,200583,0.523325984580664
"    Wearables, Home & Accessories",,—,,—,,—,,—,,—,,—,,—,,—,,—,,10760,0.0687504792087305,10117,0.0591948978994793,8379,0.0458382340873656,10067,0.0430738292364632,11132,0.0516233148920186,12826,0.0559515604142492,17381,0.0654417440087351,24482,0.0940985648066294,30620,0.111542174380271,38367,0.104880309006962,41241,0.104585522712057,39845,0.103956585830387
    Mac,,4491,0.723537941034316,4923,0.594637033458147,6275,0.450434283253176,7375,0.381827595133316,10336,0.420538693140207,14354,0.38286522098637,13859,0.323015965505186,17479,0.267980068991951,21783,0.201230496355625,23221,0.148369412426202,21483,0.125697735650342,24079,0.131726797778933,25471,0.108983163254391,22831,0.105876024281322,25569,0.111541045394662,25198,0.0948737739791788,25740,0.0989337904633053,28622,0.104263883576489,35190,0.0961956388030081,40177,0.101887261366172,29357,0.0765931356562349
      iMac,,1238,0.1994522313517,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,
      iBook,,717,0.115514741420976,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,
      Portables,,—,,2550,0.308008213552361,2839,0.203790108391357,4056,0.209992234015014,6313,0.256855724631785,8732,0.232909231548905,9535,0.222235170726023,11278,0.17290916059793,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,
      Desktops,,—,,2373,0.286628819905786,3436,0.246644174861819,3319,0.171835361118302,4023,0.163682968508422,5622,0.149955989437465,4324,0.100780794779163,6201,0.0950709083940207,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,
      Power Book,,1299,0.209279845335911,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,
      Power Macintosh,,1237,0.199291122925729,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,
    iPad,,—,,—,,—,,—,,—,,—,,—,,—,,19168,0.177073229313897,30945,0.197721522222506,31980,0.187116025978585,30283,0.165666456959982,23227,0.0993817256059731,20628,0.095659875996457,18802,0.0820209916504532,18380,0.0692031099983057,21280,0.081791416513564,23724,0.0864215070214742,31862,0.087098193905696,29292,0.0742833377289972,28300,0.0738353966369673
  Services,,—,,—,,—,,—,,—,,—,,—,,—,,—,,12890,0.0823600071561837,16051,0.0939149259844363,18063,0.0988156131185207,19909,0.0851849474787669,24348,0.112910929841077,32700,0.142648996222201,39748,0.149656431785237,46291,0.177923235988223,53768,0.195865435404258,68425,0.187047075450293,78129,0.198132011929155,85200,0.222288897295746
"  iTunes, Software and Services",,—,,—,,—,,—,,—,,—,,—,,—,,9373,0.08658740496448,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,
  Accessories,,—,,—,,—,,—,,—,,—,,—,,—,,4474,0.04133063584883,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,
  Service and Other Sales,,296,0.0476880940873208,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,
  Software,,362,0.0583212502013855,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,
  Other Music Related Products and Services,,—,,278,0.0335789346539437,899,0.0645323379513316,1885,0.0975925446544137,2496,0.101554235495158,3340,0.0890880477981382,4036,0.0940682904090432,4948,0.0758604829436566,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,
"  Software, Service and Other Sales",,—,,821,0.0991665660103877,1091,0.0783145502835403,1279,0.0662179653119337,1508,0.0613556839449915,2208,0.0588941345923022,2411,0.0561939167929146,2573,0.0394480643924875,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,
  iPad & Related Products & Services,,—,,—,,—,,—,,—,,—,,0,,4958,0.0760137983901878,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,
  iPod,,—,,1306,0.1577485203527,4540,0.325891895772019,7676,0.397411338338079,8305,0.33790381642119,9153,0.244138593262383,8091,0.18857941964806,8274,0.126853200459946,7453,0.0688505205590814,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,
  Peripherals and Other Hardware,,1058,0.170452714676978,951,0.114868945524822,1126,0.0808269327399325,1100,0.0569505565622573,1303,0.0530148913662625,1694,0.045184177535942,1475,0.0343782775900245,1814,0.0278114220007666,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,
  iPhone & Related Products and Services,,—,,—,,—,,0,,630,0.0256326796321914,6742,0.179829825824865,13033,0.303764130054772,25179,0.386032962821004,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,
% of Revenue - Supplementary,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,
"  iTunes, Software and Services",,—,,—,,—,,—,,—,,—,,—,,—,,9,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,
  Services,,—,,—,,—,,—,,—,,—,,—,,—,,—,,8,,9,,10,,9,,11,,13,,14,,—,,—,,—,,—,,—,
  Products,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,87,,86,,—,,—,,—,,—,,—,
"    Wearables, Home & Accessories",,—,,—,,—,,—,,—,,—,,—,,—,,—,,7,,6,,4,,4,,5,,6,,6,,—,,—,,—,,—,,—,
    iPhone,,—,,—,,—,,—,,—,,—,,—,,—,,42,,50,,53,,56,,66,,63,,62,,63,,—,,—,,—,,—,,—,
    Mac,,—,,—,,—,,—,,—,,—,,—,,—,,20,,15,,13,,13,,11,,11,,11,,10,,—,,—,,—,,—,,—,
    iPad,,—,,—,,—,,—,,—,,—,,—,,—,,18,,20,,19,,17,,10,,10,,8,,7,,—,,—,,—,,—,,—,
  Accessories,,—,,—,,—,,—,,—,,—,,—,,—,,4,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,
  iPod,,—,,—,,—,,—,,—,,—,,—,,—,,7,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,
Cost of Revenue,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,141048,1.0,163756,1.0,161782,1.0,169559,1.0,212981,1.0,223546,1.0,214137,1.0
  Products,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,126337,0.895702172310136,148164,0.904785168177044,144996,0.89624309255665,151286,0.89223220236024,192266,0.902737802902606,201471,0.9012507492865,189282,0.883929447036243
  Services,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,14711,0.104297827689864,15592,0.0952148318229561,16786,0.10375690744335,18273,0.10776779763976,20715,0.0972621970973937,22075,0.0987492507134997,24855,0.116070552963757
Gross Profit,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,88186,1.0,101839,1.0,98392,1.0,104956,1.0,152836,1.0,170782,1.0,169148,1.0
  Products,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,70197,0.796010704646996,77683,0.762802069933915,68887,0.700128059191804,69461,0.66181066351614,105126,0.687835326755476,114728,0.671780398402642,108803,0.643241421713529
  Services,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,17989,0.203989295353004,24156,0.237197930066085,29505,0.299871940808196,35495,0.33818933648386,47710,0.312164673244524,56054,0.328219601597358,60345,0.356758578286471
Gross Margin,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,
  Services,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,55,,60.8,,63.7,,66,,69.7,,71.7,,70.8,
  Products,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,35.7,,34.4,,32.2,,31.5,,35.3,,36.3,,36.5,
Revenue Growth %,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,
  Services,,—,,—,,—,,—,,—,,—,,—,,—,,—,,38,,25,,13,,10,,23,,23,,22,,16,,16,,27,,14,,9,
  Products,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,6.323,,-3,
    iPhone,,—,,—,,—,,—,,—,,—,,—,,—,,—,,71,,16,,12,,52,,-12,,3,,18,,-14,,-3,,39,,7,,-2,
"    Wearables, Home & Accessories",,—,,—,,—,,—,,—,,—,,—,,—,,—,,15,,11,,-17,,20,,11,,16,,36,,41,,25,,25,,7,,-3,
    iPad,,—,,—,,—,,—,,—,,—,,—,,—,,—,,61,,3,,-5,,-23,,-11,,-7,,-2,,16,,11,,34,,-8,,-3,
    Mac,,-1,,10,,27,,18,,40,,38,,-3,,26,,25,,7,,-7,,12,,6,,-10,,13,,-1,,2,,11,,23,,14,,-27,
      iMac,,-15,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,
      iBook,,-18,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,
      Portables,,—,,26,,11,,43,,55,,38,,9,,18,,36,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,
      Desktops,,—,,-4,,45,,-3,,21,,39,,-23,,43,,4,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,
      Power Book,,56,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,
      Power Macintosh,,-10,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,
  Service and Other Sales,,30,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,
  Software,,18,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,
  Other Music Related Products and Services,,—,,672,,223,,110,,32,,34,,21,,23,,28,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,
"  Software, Service and Other Sales",,—,,27,,33,,17,,18,,46,,9,,7,,15,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,
  iPad & Related Products & Services,,—,,—,,—,,—,,—,,—,,—,,—,,311,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,
  iPod,,—,,279,,248,,69,,8,,10,,-12,,2,,-10,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,
  Peripherals and Other Hardware,,57,,38,,18,,-2,,15,,32,,-11,,23,,28,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,
  iPhone & Related Products and Services,,—,,—,,—,,—,,—,,—,,266,,93,,87,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,
Sequential Revenue Growth%,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,
  Services,,—,,—,,—,,—,,—,,—,,—,,—,,—,,38,,25,,13,,10,,22,,23,,24,,16,,16,,27,,14,,9,
  iPhone,,—,,—,,—,,—,,—,,—,,—,,—,,—,,71,,16,,12,,52,,-12,,3,,18,,-14,,-3,,39,,7,,-2,
