Unnamed: 0,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38,Unnamed: 39,Unnamed: 40,Unnamed: 41,Unnamed: 42,Unnamed: 43,Unnamed: 44,Unnamed: 45,Unnamed: 46,Unnamed: 47,Unnamed: 48,Unnamed: 49
Chevron Corp (CVX US) - By Measure,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
date,,FY 2000,,FY 2001,,FY 2002,,FY 2003,,FY 2004,,FY 2005,,FY 2006,,FY 2007,,FY 2008,,FY 2009,,FY 2010,,FY 2011,,FY 2012,,FY 2013,,FY 2014,,FY 2015,,FY 2016,,FY 2017,,FY 2018,,FY 2019,,FY 2020,,FY 2021,,FY 2022,,FY 2023,
date,,12/31/2000,,12/31/2001,,12/31/2002,,12/31/2003,,12/31/2004,,12/31/2005,,12/31/2006,,12/31/2007,,12/31/2008,,12/31/2009,,12/31/2010,,12/31/2011,,12/31/2012,,12/31/2013,,12/31/2014,,12/31/2015,,12/31/2016,,12/31/2017,,12/31/2018,,12/31/2019,,12/31/2020,,12/31/2021,,12/31/2022,,12/31/2023,
    United States,,2123,0.0165322078245701,424,0.00365457381980538,432,0.0038575217208833,452,0.00335759916802852,535,0.00321744516811903,584,0.00273912207385311,617,0.00269448787262103,588,0.00237998866672063,573,0.00187106317532156,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,
Income Taxes,,6322,1.0,4360,1.0,3024,1.0,5294,1.0,7517,1.0,11098,1.0,14838,1.0,13479,1.0,19026,1.0,7965,1.0,12919,1.0,20626,1.0,19996,1.0,14308,1.0,11892,1.0,132,1.0,-1729,,-48,,5715,1.0,2691,1.0,-1892,,5950,1.0,14066,1.0,8173,1.0
  Upstream,,6264,0.990825688073395,4534,1.03990825688073,4295,1.42030423280423,5684,1.07366830374008,7349,0.977650658507383,10770,0.970445125247792,13655,0.92027227389136,13848,1.02737591809481,18825,0.989435509303059,8702,1.09252981795355,12765,0.988079572722347,20444,0.991176185397072,19374,0.968893778755751,14803,1.0345960301929,11260,0.946855028590649,-827,-6.26515151515151,-1006,0.581839213418161,-1289,26.8541666666667,5498,0.962029746281715,1942,0.72166480862133,-985,0.52061310782241,6126,1.02957983193277,12733,0.905232475472771,6874,0.841062033525021
    International,,4363,0.690129705789307,3569,0.818577981651376,3433,1.13525132275132,3831,0.723649414431432,5041,0.670613276573101,8440,0.760497386916562,10987,0.740463674349643,11307,0.838860449588248,15132,0.795332702617471,7451,0.935467671060891,10480,0.811208297855871,16743,0.811742460971589,16554,0.827865573114623,12470,0.87154039698071,9217,0.775058863101244,1214,9.1969696969697,166,-0.0960092539039907,2249,-46.8541666666667,4687,0.820122484689414,3492,1.29765886287625,-415,0.219344608879493,4192,0.704537815126051,9055,0.643750888667709,5733,0.701456013703658
    United States,,1901,0.300695982284087,965,0.221330275229358,862,0.28505291005291,1853,0.350018889308651,2308,0.307037381934282,2330,0.209947738331231,2668,0.179808599541717,2541,0.188515468506566,3693,0.194102806685588,1251,0.157062146892655,2285,0.176871274866476,3701,0.179433724425482,2820,0.141028205641128,2333,0.163055633212189,2043,0.171796165489405,-2041,-15.4621212121212,-1172,0.677848467322152,-3538,73.7083333333333,811,0.141907261592301,-1550,-0.575994054254924,-570,0.301268498942918,1934,0.325042016806723,3678,0.261481586805062,1141,0.139606019821363
  Downstream,,535,0.0846251186333439,1004,0.230275229357798,-116,-0.0383597883597884,575,0.108613524744994,1181,0.157110549421312,1151,0.103712380609119,1748,0.117805634182504,920,0.068254321537206,1628,0.0855671186797015,380,0.0477087256748274,1142,0.0883969347472715,1201,0.0582274798797634,1638,0.0819163832766553,753,0.0526279004752586,1769,0.148755465859401,2633,19.9469696969697,987,-0.57085020242915,231,-4.8125,862,0.150831146106737,562,0.208844295800818,61,-0.0322410147991543,750,0.126050420168067,1795,0.127612683065548,1628,0.199192462987887
    United States,,383,0.0605820942739639,744,0.170642201834862,-254,-0.083994708994709,300,0.0566679259539101,739,0.0983104962085938,575,0.0518111371418274,1162,0.0783124410297884,520,0.0385785295645078,815,0.0428361189950594,-83,-0.010420590081607,680,0.0526356529143123,785,0.0380587607873558,1051,0.0525605121024205,364,0.025440313111546,1302,0.109485368314834,1320,10.0,503,-0.29091960670908,-419,8.72916666666667,534,0.0934383202099738,392,0.145670754366407,-192,0.101479915433404,547,0.0919327731092437,1515,0.107706526375658,1109,0.135690688853542
    International,,152,0.0240430243593799,260,0.0596330275229358,138,0.0456349206349206,275,0.0519455987910842,442,0.0588000532127178,576,0.0519012434672914,586,0.039493193152716,400,0.0296757919726983,813,0.0427309996846421,463,0.0581293157564344,462,0.0357612818329592,416,0.0201687190924076,587,0.0293558711742348,389,0.0271875873637126,467,0.0392700975445678,1313,9.9469696969697,484,-0.279930595720069,650,-13.5416666666667,328,0.0573928258967629,170,0.063173541434411,253,-0.133720930232558,203,0.0341176470588235,280,0.0199061566898905,519,0.0635017741343448
  All Other,,-538,-0.085099652008858,-1123,-0.25756880733945,-1155,-0.381944444444444,-946,-0.17869285984133,-1077,-0.143275242783025,-947,-0.0853306902144531,-808,-0.0544547782720043,-1331,-0.0987461977891535,-1452,-0.076316619362977,-1117,-0.140238543628374,-988,-0.0764765074696184,-1019,-0.0494036652768351,-1016,-0.0508101620324065,-1248,-0.0872239306681577,-1137,-0.0956104944500505,-1674,-12.6818181818182,-1710,0.989010989010989,1010,-21.0416666666667,-645,-0.112860892388451,187,0.0694908955778521,-968,0.511627906976744,-926,-0.15563025210084,-462,-0.0328451585383194,-329,-0.0402544965129084
  Chemicals,,61,0.00964884530211958,-55,-0.0126146788990826,0,,-19,-0.00358896864374764,64,0.00851403485433018,124,0.0111731843575419,243,0.0163768701981399,42,0.00311595815713332,25,0.00131399138021655,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,
    International,,30,0.00474533375514078,23,0.00527522935779817,17,0.00562169312169312,6,0.0011333585190782,17,0.00226154050818146,25,0.00225265813660119,30,0.00202183582693085,36,0.00267082127754284,47,0.00247030379480711,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,
    United States,,31,0.0049035115469788,-78,-0.0178899082568807,-17,-0.00562169312169312,-25,-0.00472232716282584,47,0.00625249434614873,99,0.00892052622094071,213,0.0143550343712091,6,0.000445136879590474,-22,-0.00115631241459056,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,
Net Income,,7727,1.0,3288,1.0,1132,1.0,7230,1.0,13328,1.0,14099,1.0,17138,1.0,18688,1.0,23931,1.0,10483,1.0,19024,1.0,26895,1.0,26179,1.0,21423,1.0,19241,1.0,4587,1.0,-497,,9195,1.0,14824,1.0,2924,1.0,-5543,,15625,1.0,35465,1.0,21369,1.0
  Upstream,,7155,0.925973857900867,4312,1.31143552311436,4556,4.02473498233216,6359,0.879529737206086,9490,0.71203481392557,11724,0.831548336761472,13142,0.766833936281947,14816,0.792808219178082,21710,0.907191508921483,10932,1.0428312505962,17677,0.929194701429773,24786,0.921583937534858,23788,0.90866725237786,20809,0.971339214862531,16893,0.877968920534276,-1961,-0.427512535426204,-2537,5.1046277665996,8150,0.886351277868407,13316,0.898273070696168,2576,0.880984952120383,-2433,0.438931986289013,15818,1.012352,30284,0.853912307909206,17438,0.816041929898451
    International,,3702,0.479099262326906,2533,0.770377128953771,2839,2.50795053003534,3199,0.442461964038728,5622,0.421818727490996,7556,0.535924533654869,8872,0.517680009335979,10284,0.550299657534247,14584,0.609418745560152,8670,0.82705332443003,13555,0.71252102607233,18274,0.679457148168805,18456,0.704992551281562,16765,0.782570134901741,13566,0.705056909724027,2094,0.456507521255723,-483,0.971830985915493,4510,0.490483958673192,10038,0.677145169994603,7670,2.62311901504788,-825,0.148836370196644,8499,0.543936,17663,0.498040321443677,13290,0.621928962515794
    United States,,3453,0.446874595573961,1779,0.541058394160584,1717,1.51678445229682,3160,0.437067773167358,3868,0.290216086434574,4168,0.295623803106603,4270,0.249153926945968,4532,0.242508561643836,7126,0.297772763361331,2262,0.215777926166174,4122,0.216673675357443,6512,0.242126789366053,5332,0.203674701096299,4044,0.18876907996079,3327,0.172912010810249,-4055,-0.884020056681927,-2054,4.1327967806841,3640,0.395867319195215,3278,0.221127900701565,-5094,-1.7421340629275,-1608,0.290095616092369,7319,0.468416,12621,0.355871986465529,4148,0.194112967382657
  Downstream,,1135,0.146887537207196,1814,0.551703163017032,-367,-0.324204946996466,1167,0.161410788381743,3250,0.243847539015606,2766,0.196184126533797,3973,0.231824016804761,3502,0.187392979452055,3429,0.143286949981196,473,0.0451206715634837,2478,0.130256518082422,3591,0.133519241494702,4299,0.164215592650598,2237,0.104420482658825,4336,0.225352112676056,7601,1.65707434052758,3435,-6.91146881287726,5214,0.567047308319739,3798,0.256206152185645,2481,0.848495212038304,47,-0.00847916290817247,2914,0.186496,8155,0.229945016213168,6137,0.287191726332538
    United States,,721,0.093309175617963,1254,0.381386861313869,-398,-0.351590106007067,482,0.0666666666666667,1261,0.0946128451380552,980,0.069508475778424,1938,0.113082039911308,966,0.0516909246575342,1369,0.0572061343027872,-121,-0.0115424973767051,1339,0.0703847771236333,1506,0.0559955382041272,2048,0.0782306428816991,787,0.0367362180833683,2637,0.137051088820747,3182,0.693699585785917,1307,-2.62977867203219,2938,0.319521479064709,2103,0.141864543982731,1559,0.533173734610123,-571,0.103012808948223,2389,0.152896,5394,0.152093613421683,3904,0.182694557536618
    International,,414,0.0535783615892326,560,0.170316301703163,31,0.0273851590106007,685,0.0947441217150761,1989,0.149234693877551,1786,0.126675650755373,2035,0.118741976893453,2536,0.135702054794521,2060,0.0860808156784088,594,0.0566631689401889,1139,0.0598717409587889,2085,0.0775237032905745,2251,0.0859849497688987,1450,0.0676842645754563,1699,0.088301023855309,4419,0.963374754741661,2128,-4.28169014084507,2276,0.24752582925503,1695,0.114341608202914,922,0.315321477428181,618,-0.111491971856395,525,0.0336,2761,0.0778514027914846,2233,0.104497168795919
  All Other,,-603,-0.0780380484017083,-2710,-0.824209245742092,-3143,-2.77650176678445,-213,-0.0294605809128631,-20,-0.00150060024009604,-689,-0.0488687140931981,-516,-0.0301085307503793,-26,-0.00139126712328767,-1390,-0.0580836571810622,-922,-0.0879519221596871,-1131,-0.0594512195121951,-1482,-0.0551031790295594,-1908,-0.0728828450284579,-1623,-0.0757596975213556,-1988,-0.103321033210332,-1053,-0.229561805101373,-1395,2.80684104627767,-4169,-0.453398586188146,-2290,-0.154479222881813,-2133,-0.729480164158687,-3157,0.569547176619159,-3107,-0.198848,-2974,-0.0838573241223742,-2206,-0.103233656230989
    United States,,-603,-0.0780380484017083,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,
    International,,0,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,
  Adjustment,,—,,—,,—,,-152,-0.0210235131396957,294,0.0220588235294118,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,
  Chemicals,,40,0.00517665329364566,-128,-0.0389294403892944,86,0.0759717314487632,69,0.00954356846473029,314,0.0235594237695078,298,0.0211362507979289,539,0.0314505776636714,396,0.0211900684931507,182,0.00760519827838369,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,
    International,,0,,58,0.017639902676399,73,0.0644876325088339,69,0.00954356846473029,314,0.0235594237695078,58,0.00411376693382509,109,0.00636013537168865,143,0.00765196917808219,160,0.00668588859638126,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,
    United States,,40,0.00517665329364566,-186,-0.0565693430656934,13,0.0114840989399293,0,,0,,240,0.0170224838641038,430,0.0250904422919827,253,0.0135380993150685,22,0.000919309682002424,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,
Adjusted Net Income,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,1760,1.0,7026,1.0,15453,1.0,11888,1.0,-368,,15608,1.0,36542,1.0,24693,1.0
  Upstream,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,36,0.0204545454545455,5096,0.725306006262454,14361,0.929334109881576,11869,0.998401749663526,1822,-4.95108695652174,14916,0.955663762173244,30943,0.846779048765804,20122,0.814886810027133
    International,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,8197,0.525179395181958,17722,0.484976191779322,12259,0.496456485643705
    United States,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,6719,0.430484366991287,13221,0.361802856986481,7863,0.318430324383428
  Downstream,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,3080,1.75,3469,0.493737546256761,3377,0.218533618067689,2464,0.207267833109018,339,-0.921195652173913,2839,0.181893900563813,7920,0.216736905478627,6149,0.24901794030697
    United States,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,2499,0.160110199897488,5394,0.147610968200974,3904,0.158101486251164
    International,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,340,0.021783700666325,2526,0.0691259372776531,2245,0.0909164540558053
  All Other,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,-1356,-0.770454545454546,-1539,-0.219043552519214,-2285,-0.147867727949266,-2445,-0.205669582772544,-2529,6.87228260869565,-2147,-0.137557662737058,-2321,-0.0635159542444311,-1578,-0.0639047503341028
    International,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,-2147,-0.137557662737058,-2321,-0.0635159542444311,-1578,-0.0639047503341028
Property/Plant/Equipment,,44319,1.0,42882,1.0,44155,1.0,44538,1.0,44458,1.0,63690,1.0,68858,1.0,78610,1.0,91780,1.0,96468,1.0,104504,1.0,122608,1.0,141348,1.0,164829,1.0,183173,1.0,188396,1.0,182186,1.0,177712,1.0,—,,—,,—,,—,,—,,—,
  All Other,,1657,0.0373880277082064,1267,0.0295461965393405,1447,0.0327709206205413,1481,0.0332525034801742,1481,0.0333123397363804,1670,0.026220756790705,1728,0.0250951232972204,2193,0.0278972140948989,2534,0.0276095009806058,2559,0.0265269312103495,2512,0.0240373574217255,2886,0.0235384314237244,2858,0.0202195998528455,3278,0.0198872771174975,3145,0.0171695610160886,2915,0.0154727276587613,2684,0.0147321967659425,2379,0.0133868281264068,—,,—,,—,,—,,—,,—,
    United States,,1657,0.0373880277082064,1267,0.0295461965393405,1447,0.0327709206205413,1393,0.031276662625174,1466,0.032974942642494,1655,0.0259852410111478,1709,0.0248191931220773,2179,0.0277191197048722,2523,0.0274896491610373,2548,0.0264129037608326,2496,0.023884253234326,2872,0.0234242463787029,2845,0.0201276282649914,3194,0.0193776580577447,3077,0.0167983272643894,2859,0.0151754814327268,2635,0.0144632408637327,2341,0.0131729990096336,—,,—,,—,,—,,—,,—,
    International,,0,,—,,—,,88,0.00197584085500022,15,0.000337397093886365,15,0.00023551577955723,19,0.000275930175143048,14,0.000178094390026714,11,0.000119851819568533,11,0.000114027449516938,16,0.000153104187399525,14,0.000114185045021532,13,9.19715878540906e-05,84,0.000509619059752835,68,0.000371233751699213,56,0.000297246226034523,49,0.000268955902209829,38,0.000213829116773206,—,,—,,—,,—,,—,,—,
  Downstream,,12894,0.290936167332295,12586,0.293503101534443,12606,0.285494281508323,11825,0.265503614890655,11054,0.248639165054658,11698,0.183670905950699,11974,0.173894100903308,12375,0.157422719755756,14978,0.163194595772499,14186,0.147053945349753,14327,0.137095230804563,13718,0.111885031971813,15263,0.10798171887823,15620,0.0947648775397533,15238,0.0831891162998914,14897,0.0790728040935052,14290,0.0784363233179278,13420,0.0755154407130638,—,,—,,—,,—,,—,,—,
    United States,,6176,0.139353324759133,6237,0.145445641527914,6296,0.142588608311629,5881,0.132044546230185,5611,0.126209006253093,6169,0.0968597896059036,6741,0.097897121612594,7685,0.097761099096807,8977,0.0978099803878841,10032,0.103993033959448,10379,0.0993167725637296,10723,0.0874575884118491,11333,0.0801780003961853,11481,0.0696540050597892,11019,0.0601562457349063,10807,0.0573632136563409,10196,0.0559647832434984,10346,0.0582177905825155,—,,—,,—,,—,,—,,—,
    International,,6718,0.151582842573163,6349,0.14805746000653,6310,0.142905673196693,5944,0.13345906866047,5443,0.122430158801566,5529,0.0868111163447951,5233,0.0759969792907142,4690,0.0596616206589492,6001,0.0653846153846154,4154,0.0430609113903056,3948,0.0377784582408329,2995,0.0244274435599635,3930,0.0278037184820443,4139,0.0251108724799641,4219,0.023032870564985,4090,0.0217095904371643,4094,0.0224715400744294,3074,0.0172976501305483,—,,—,,—,,—,,—,,—,
  Chemicals,,737,0.0166294365847605,726,0.0169301804953127,737,0.0166912014494395,707,0.0158740850509677,684,0.0153853074812182,684,0.0107395195478097,720,0.0104563013738418,761,0.00968070220073782,834,0.00908694704728699,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,
    International,,395,0.0089126559714795,405,0.00944452217713726,420,0.00951194655191938,404,0.00907090574341012,392,0.00881731072023033,402,0.00631182289213377,431,0.00625925818350809,453,0.00576262562015011,496,0.00540422750054478,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,
    United States,,342,0.00771678061328099,321,0.00748565831817546,317,0.0071792548975201,303,0.00680317930755759,292,0.0065679967609879,282,0.00442769665567593,289,0.00419704319033373,308,0.00391807658058771,338,0.00368271954674221,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,
  Upstream,,29031,0.655046368374738,28303,0.660020521430903,29365,0.665043596421696,30525,0.685369796578203,31239,0.702663187727743,49638,0.779368817710787,54436,0.79055447442563,63281,0.804999363948607,73434,0.800108956199608,79723,0.826419123439897,87665,0.838867411773712,106004,0.864576536604463,123227,0.871798681268925,145931,0.885347845342749,164790,0.89964132268402,170584,0.905454468247733,165212,0.90683147991613,161913,0.911097731160529,—,,—,,—,,—,,—,,—,
    International,,16938,0.382183713531442,17743,0.413763350589991,18908,0.428218774770694,20572,0.46189770533028,21192,0.476674614242656,34311,0.538718794159209,37730,0.547939237270905,43431,0.552486960946444,51140,0.557202004794073,57450,0.595534270431646,64388,0.61612952614254,72543,0.591666122928357,85318,0.603602456348869,104100,0.631563620479406,118926,0.649255075802656,127459,0.676548334359541,125502,0.688867421206898,123191,0.693205861168632,—,,—,,—,,—,,—,,—,
    United States,,12093,0.272862654843295,10560,0.246257170840912,10457,0.236824821651002,9953,0.223472091247923,10047,0.225988573485087,15327,0.240650023551578,16706,0.242615237154724,19850,0.252512403002163,22294,0.242906951405535,22273,0.230884853008251,23277,0.222737885631172,33461,0.272910413676106,37909,0.268196224920055,41831,0.253784224863343,45864,0.250386246881364,43125,0.228906133888193,39710,0.217964058709231,38722,0.217891869991897,—,,—,,—,,—,,—,,—,
Net PP&E Excluding Right of Use Assets,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,169207,1.0,150494,1.0,156618,1.0,146961,1.0,143591,1.0,153619,1.0
  Upstream,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,153129,0.904980290413517,133721,0.888547051709703,140185,0.895075917199811,130797,0.890011635740094,125580,0.874567347535709,134951,0.878478573613941
    International,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,113603,0.671384753585845,102639,0.682013900886414,102010,0.651329987613173,94770,0.644864964174169,88549,0.616675139806812,84561,0.550459253087183
    United States,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,39526,0.233595536827673,31082,0.206533150823289,38175,0.243745929586638,36027,0.245146671565926,37031,0.257892207728897,50390,0.328019320526758
  Downstream,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,13861,0.0819174147641646,14512,0.0964290935186785,14496,0.0925564111404819,14066,0.0957124679336695,16053,0.111796700350301,16643,0.108339463217441
    United States,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,10838,0.0640517236284551,11398,0.0757372386939014,11101,0.0708794646847744,10766,0.073257530909561,12827,0.0893301112186697,13521,0.0880164562977236
    International,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,3023,0.0178656911357095,3114,0.0206918548247771,3395,0.0216769464557075,3300,0.0224549370241084,3226,0.0224665891316308,3122,0.020323006919717
  All Other,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,2217,0.0131022948223182,2261,0.0150238547716188,1937,0.0123676716597071,2098,0.0142758963262362,1958,0.0136359521139904,2025,0.0131819631686185
    United States,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,2186,0.0129190872718032,2236,0.0148577351921007,1916,0.0122335874548264,2078,0.0141398057988174,1931,0.0134479180450028,1991,0.0129606363796145
    International,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,31,0.00018320755051505,25,0.00016611957951812,21,0.000134084204880665,20,0.000136090527418839,27,0.000188034068987611,34,0.000221326789003964
Goodwill,,—,,—,,—,,—,,—,,4636,1.0,4623,1.0,4637,1.0,4619,1.0,4618,1.0,4617,1.0,4642,1.0,4640,1.0,4639,1.0,4593,1.0,4588,1.0,4581,1.0,4531,1.0,4518,1.0,4463,1.0,4402,1.0,4385,1.0,4722,1.0,4722,1.0
  Upstream,,—,,—,,—,,—,,—,,4636,1.0,4623,1.0,4637,1.0,4619,1.0,4618,1.0,4617,1.0,4642,1.0,4640,1.0,4639,1.0,4593,1.0,4588,1.0,4581,1.0,4531,1.0,4518,1.0,4463,1.0,4402,1.0,4385,1.0,4370,0.925455315544261,4370,0.925455315544261
  Downstream,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,0,,352,0.0745446844557391,352,0.0745446844557391
Assets,,77621,1.0,77572,1.0,77359,1.0,81470,1.0,93208,1.0,125833,1.0,132628,1.0,148786,1.0,161165,1.0,164621,1.0,184769,1.0,209474,1.0,232982,1.0,253753,1.0,266026,1.0,264540,1.0,260078,1.0,253806,1.0,253863,1.0,237428,1.0,239790,1.0,239535,1.0,257709,1.0,261632,1.0
  Upstream,,37679,0.485422759304827,36895,0.475622647346981,37843,0.489186778526093,41021,0.503510494660611,43108,0.462492489915029,65507,0.520586809501482,72571,0.547177066682752,84584,0.568494347586466,98601,0.61180156981975,106687,0.648076490848677,115625,0.62578138107583,135648,0.647564852917307,157697,0.676863448678439,182532,0.719329426647173,201941,0.759102493741213,208413,0.787831707870265,206664,0.794623151516084,200382,0.789508522257157,196455,0.773862280048688,181574,0.764753946459558,186907,0.779461195212477,180027,0.751568664287056,178735,0.693553581753063,190435,0.727873501712329
    International,,22463,0.289393334278095,24177,0.311671737224772,26172,0.338318747657028,28520,0.350067509512704,31239,0.335153634881126,46501,0.369545349789006,51844,0.390897849624514,61049,0.41031414245964,72530,0.45003567772159,81209,0.493308873108534,89306,0.483338655293908,98540,0.470416376256719,115806,0.497059858701531,137096,0.540273415486713,152736,0.574139369836031,162030,0.612497164889998,164068,0.630841516775737,159612,0.628874021890735,153861,0.6060788693114,145648,0.613440706235153,144476,0.602510530047125,138157,0.576771661761329,134489,0.521863807627983,131685,0.503321459148728
    United States,,15216,0.196029425026732,12718,0.163950910122209,11671,0.150868030869065,12501,0.153442985147907,11869,0.127338855033903,19006,0.151041459712476,20727,0.156279217058238,23535,0.158180205126826,26071,0.16176589209816,25478,0.154767617740142,26319,0.142442725781922,37108,0.177148476660588,41891,0.179803589976908,45436,0.179056011160459,49205,0.184963123905182,46383,0.175334542980268,42596,0.163781634740347,40770,0.160634500366422,42594,0.167783410737287,35926,0.151313240224405,42431,0.176950665165353,41870,0.174797002525727,44246,0.171689774125079,58750,0.224552042563601
  Downstream,,29152,0.375568467296221,25328,0.32650956530707,27380,0.353934254579299,26981,0.331177120412422,29506,0.316560810230881,34567,0.274705363457916,36374,0.274255813252104,42865,0.288098342585996,39441,0.244724350820588,39935,0.242587519210793,41965,0.227121432707868,42699,0.203839139940995,43047,0.184765346679143,44097,0.173779226255453,40791,0.153334636464105,36386,0.137544416723369,38080,0.146417613177585,40636,0.160106538064506,39488,0.155548465117012,42152,0.177535926680931,39586,0.165086117019058,45224,0.188799131650907,52869,0.205149994761533,54136,0.206916585127202
    United States,,12118,0.156117545509591,8902,0.114757902335894,9681,0.125143810028568,9354,0.114815269424328,10091,0.108263239206935,12273,0.097534033202737,13482,0.101652743010526,16790,0.112846638796661,15869,0.0984643067663575,20317,0.123416818024432,21406,0.115852767509701,22182,0.105893810210336,23023,0.0988187928681186,23829,0.0939062789405445,23068,0.0867133287723756,21404,0.0809102593180615,22264,0.0856050877044579,23202,0.0914162785749746,23866,0.0940113368234047,25197,0.106124804151153,23490,0.0979607156261729,26376,0.110113344605173,31676,0.122913829163902,33066,0.126383622798434
    International,,17034,0.21945092178663,16426,0.211751662971175,17699,0.228790444550731,17627,0.216361850988094,19415,0.208297571023946,22294,0.17717133025518,22892,0.172603070241578,26075,0.175251703789335,23572,0.14626004405423,19618,0.119170701186361,20559,0.111268665198166,20517,0.0979453297306587,20024,0.085946553811024,20268,0.0798729473149086,17723,0.0666213076917294,14982,0.0566341574053073,15816,0.0608125254731273,17434,0.0686902594895314,15622,0.0615371282936072,16955,0.0714111225297775,16096,0.0671254013928854,18848,0.0786857870457344,21193,0.0822361655976314,21070,0.0805329623287671
  All Other,,7713,0.0993674392239214,12589,0.162287938947043,9284,0.12001189260461,10641,0.130612495397079,17611,0.188943009183761,17944,0.142601702256165,15660,0.118074614711826,13346,0.0896992996652911,14883,0.0923463531163714,13381,0.0812836758372261,22562,0.122109228279636,26485,0.126435739041599,27598,0.118455503000232,22485,0.088609789834997,18701,0.0702976400802929,15153,0.0572805624858245,10753,0.041345288721076,8257,0.0325327218426672,13402,0.0527922540898043,9239,0.0389128493690719,8895,0.0370949580883273,9899,0.0413259022689795,21383,0.0829734312732578,12339,0.0471616621819961
