Unnamed: 0,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38,Unnamed: 39,Unnamed: 40,Unnamed: 41,Unnamed: 42,Unnamed: 43,Unnamed: 44,Unnamed: 45,Unnamed: 46,Unnamed: 47
NextEra Energy Inc (NEE US) - By Measure,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
In Millions of USD except Per Share,,FY 2001,,FY 2002,,FY 2003,,FY 2004,,FY 2005,,FY 2006,,FY 2007,,FY 2008,,FY 2009,,FY 2010,,FY 2011,,FY 2012,,FY 2013,,FY 2014,,FY 2015,,FY 2016,,FY 2017,,FY 2018,,FY 2019,,FY 2020,,FY 2021,,FY 2022,,FY 2023,
12 Months Ending,,12/31/2001,,12/31/2002,,12/31/2003,,12/31/2004,,12/31/2005,,12/31/2006,,12/31/2007,,12/31/2008,,12/31/2009,,12/31/2010,,12/31/2011,,12/31/2012,,12/31/2013,,12/31/2014,,12/31/2015,,12/31/2016,,12/31/2017,,12/31/2018,,12/31/2019,,12/31/2020,,12/31/2021,,12/31/2022,,12/31/2023,
  Corporate & Other,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,-2,,4,,29,,5,,38,,-1,,0,,0,,1,,1,
  FPL,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
  NEER,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,95,1.0,103,1.0,119,1.0,136,1.0,320,1.0,67,1.0,-1351,1.0,666,1.0,202,1.0,-649,1.0
  Gulf Power,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,0,,0,,—,,—,,—,
Adjusted Net Income,,—,,—,,—,,—,,—,,—,,—,,—,,1558,1.0,1778,1.0,1837,1.0,1914,1.0,2118,1.0,2334,1.0,2599,1.0,2884,1.0,3163,1.0,3673,1.0,4062,1.0,4552,1.0,5021,1.0,5742,1.0,6441,1.0
  FPL,,—,,—,,—,,—,,—,,—,,—,,—,,831,0.512014787430684,945,0.541547277936963,1068,0.611333714939897,1240,0.641489912053802,1349,0.63363081258807,1517,0.644435004248088,1648,0.64024864024864,1727,0.613063542776003,1930,0.611146295123496,2171,0.59873138444567,2334,0.551903523291558,2650,0.5474075604214,3206,0.592387287509239,3701,0.602572451970042,4251,0.606592465753425
  NEER,,—,,—,,—,,—,,—,,—,,—,,—,,792,0.487985212569316,800,0.458452722063037,679,0.388666285060103,693,0.358510087946198,780,0.36636918741193,837,0.355564995751912,926,0.35975135975136,1090,0.386936457223997,1228,0.388853704876504,1455,0.40126861555433,1695,0.400803972570348,1953,0.403429043586036,2206,0.407612712490761,2441,0.397427548029958,2757,0.393407534246575
  Corporate & Other,,—,,—,,—,,—,,—,,—,,—,,—,,-65,,33,,90,,-19,,-11,,-20,,25,,67,,5,,47,,-167,,-289,,-391,,-400,,-567,
  Gulf Power,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,200,0.0472925041380941,238,0.0491633959925635,—,,—,,—,
Adjusted EPS,,—,,—,,—,,—,,—,,—,,—,,—,,3.83,1.0,4.74,1.0,4.59,1.0,4.57,1.0,4.97,1.0,5.3,1.0,5.71,1.0,6.19,1.0,6.69,1.0,7.7,1.0,2.09,1.0,2.31,1.0,2.55,1.0,2.9,1.0,3.17,1.0
  FPL,,—,,—,,—,,—,,—,,—,,—,,—,,2.04,0.512562814070352,2.29,0.491416309012876,2.55,0.579545454545454,2.96,0.640692640692641,3.16,0.633266533066132,3.45,0.644859813084112,3.63,0.64021164021164,3.71,0.614238410596026,4.09,0.61136023916293,4.55,0.598684210526316,1.2,0.552995391705069,1.35,0.548780487804878,1.63,0.592727272727273,1.87,0.603225806451613,2.09,0.605797101449275
  NEER,,—,,—,,—,,—,,—,,—,,—,,—,,1.94,0.487437185929648,2.37,0.508583690987125,1.85,0.420454545454545,1.66,0.359307359307359,1.83,0.366733466933868,1.9,0.355140186915888,2.04,0.35978835978836,2.33,0.385761589403974,2.6,0.38863976083707,3.05,0.401315789473684,0.87,0.400921658986175,0.99,0.402439024390244,1.12,0.407272727272727,1.23,0.396774193548387,1.36,0.394202898550725
  Corporate & Other,,—,,—,,—,,—,,—,,—,,—,,—,,-0.15,,0.08,,0.19,,-0.05,,-0.02,,-0.05,,0.04,,0.15,,0,,0.1,,-0.08,,-0.15,,-0.2,,-0.2,,-0.28,
  Gulf Power,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,0.1,0.0460829493087558,0.12,0.0487804878048781,—,,—,,—,
Property/Plant/Equipment,,—,,—,,—,,21226,1.0,22421,1.0,24499,1.0,28652,1.0,32411,1.0,36078,1.0,39075,1.0,42490,1.0,49413,1.0,52720,1.0,55705,1.0,61386,1.0,66912,1.0,72416,1.0,70334,1.0,82010,1.0,91803,1.0,99348,1.0,111059,1.0,125776,1.0
  FPL,,—,,—,,—,,14048,0.6691116932603,14877,0.670376712328767,15838,0.649550916622237,17170,0.601675018397169,28972,0.901908290010273,20404,0.568245745954828,21552,0.555707397571101,24254,0.579920139636085,27551,0.569835984198225,28952,0.561335478992574,30656,0.561815049664626,33521,0.556633068198801,36009,0.545607442649777,39180,0.541078013009073,41499,0.59971386456256,45074,0.550495242980496,48933,0.533498326446506,58227,0.587397984403846,64693,0.585282223408394,70608,0.561977682622053
  NEER,,—,,—,,—,,—,,—,,—,,—,,—,,15503,0.431754254045172,17231,0.444292602428899,17569,0.420079860363915,20798,0.430164015801775,22625,0.438664521007426,23910,0.438184950335374,26700,0.443366931801199,29989,0.454392557350223,33231,0.458921986990927,27699,0.40028613543744,32042,0.391333553169921,37842,0.412577272380371,40900,0.412602015596154,45840,0.414717776591606,55034,0.438022317377947
  Corporate & Other,,—,,—,,—,,231,,229,,116,,115,,288,,171,,292,,667,,1064,,1143,,1139,,1165,,914,,5,,1136,,131,,82,,221,,526,,134,
  Gulf Power,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,4763,0.0581712038495829,4946,0.0539244011731228,—,,—,,—,
  NextEra Energy Resource LLC,,—,,—,,—,,6947,0.3308883067397,7315,0.329623287671233,8545,0.350449083377763,11367,0.398324981602831,3151,0.098091709989727,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,
Net PP&E Excluding Right of Use Assets,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,82010,1.0,91803,1.0,99348,1.0,111059,1.0,125776,1.0
  FPL,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,45074,0.550495242980496,48933,0.533498326446506,58227,0.587397984403846,64693,0.585282223408394,70608,0.561977682622053
  NEER,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,32042,0.391333553169921,37842,0.412577272380371,40900,0.412602015596154,45840,0.414717776591606,55034,0.438022317377947
  Corporate & Other,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,131,,82,,221,,526,,134,
  Gulf Power,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,4763,0.0581712038495829,4946,0.0539244011731228,—,,—,,—,
Assets,,17463,1.0,23185,1.0,26935,1.0,28333,1.0,33004,1.0,35822,1.0,40123,1.0,44821,1.0,48482,1.0,52994,1.0,57188,1.0,64439,1.0,69306,1.0,74929,1.0,82479,1.0,89993,1.0,97827,1.0,103702,1.0,117691,1.0,127684,1.0,140912,1.0,158935,1.0,177489,1.0
  FPL,,11924,0.706356258515491,16032,0.716033943724877,17817,0.67856190730091,19114,0.692009702762391,22726,0.707225991162009,22970,0.67016776075857,24044,0.623725647876728,26175,0.604057047909166,26812,0.571099940359547,28698,0.561747607023313,31816,0.575594753505201,34853,0.562217705510388,36488,0.547522583355842,39222,0.543858676058682,42523,0.530410377946863,45501,0.521537297693824,50244,0.524505965989164,53484,0.551301873956336,57188,0.499201284927417,61610,0.496983092410945,78067,0.556905407333428,86559,0.550377689607813,91469,0.523835431294169
  NEER,,—,,—,,—,,—,,—,,—,,—,,—,,20136,0.428900059640453,22389,0.438252392976687,23459,0.424405246494799,27139,0.437782294489612,30154,0.452477416644158,32896,0.456141323941318,37647,0.469589622053137,41743,0.478462702306176,45549,0.475494034010836,43530,0.448698126043664,51516,0.449689679553767,55633,0.448769037170883,62113,0.443094592666571,70713,0.449622310392187,83145,0.476164568705831
  Corporate & Other,,582,,795,,678,,712,,870,,1547,,1574,,1489,,1534,,1907,,1913,,2447,,2664,,2811,,2309,,2749,,2034,,6688,,3132,,3716,,732,,1663,,2875,
  Gulf Power,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,5855,0.0511090355188156,6725,0.0542478704181724,—,,—,,—,
  NextEra Energy Resource LLC,,4957,0.293643741484509,6358,0.283966056275123,8440,0.32143809269909,8507,0.307990297237609,9408,0.292774008837991,11305,0.32983223924143,14505,0.376274352123272,17157,0.395942952090834,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,
"Cash, Cash Equivalents & Marketable Securities",,—,,—,,—,,—,,—,,—,,—,,—,,238,1.0,302,1.0,377,1.0,329,1.0,438,1.0,577,1.0,571,1.0,1292,1.0,1714,1.0,638,1.0,600,1.0,1105,1.0,639,1.0,1601,1.0,2690,1.0
  Corporate & Other,,—,,—,,—,,—,,—,,—,,—,,—,,37,,117,,175,,32,,49,,27,,58,,656,,938,,194,,165,,513,,22,,845,,1717,
  NEER,,—,,—,,—,,—,,—,,—,,—,,—,,118,0.587064676616915,165,0.891891891891892,166,0.821782178217822,257,0.865319865319865,370,0.951156812339332,536,0.974545454545454,490,0.955165692007797,603,0.94811320754717,743,0.957474226804124,332,0.747747747747748,352,0.809195402298851,567,0.95777027027027,562,0.910858995137763,731,0.966931216931217,916,0.94141829393628
  FPL,,—,,—,,—,,—,,—,,—,,—,,—,,83,0.412935323383085,20,0.108108108108108,36,0.178217821782178,40,0.134680134680135,19,0.0488431876606684,14,0.0254545454545455,23,0.0448343079922027,33,0.0518867924528302,33,0.0425257731958763,112,0.252252252252252,77,0.177011494252874,20,0.0337837837837838,55,0.0891410048622366,25,0.0330687830687831,57,0.0585817060637205
  Gulf Power,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,6,0.0137931034482759,5,0.00844594594594595,—,,—,,—,
Property Plant & Equip (Gross),,—,,—,,—,,—,,—,,—,,—,,—,,50169,1.0,54221,1.0,57552,1.0,64917,1.0,62699,1.0,73639,1.0,80330,1.0,87013,1.0,93565,1.0,92083,1.0,107178,1.0,—,,—,,—,,—,
  NEER,,—,,—,,—,,—,,—,,—,,—,,—,,18844,0.378196122506322,21304,0.396523163400153,21482,0.379192261526513,25333,0.398430373376113,24425,0.398690890096796,33122,0.459077741895245,33340,0.423510282890642,37495,0.437300272911759,40615,0.438938722576462,36063,0.397257105089227,41499,0.388134943274816,—,,—,,—,,—,
  Gulf Power,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,6393,0.0597929273562229,—,,—,,—,,—,
  Corporate & Other,,—,,—,,—,,—,,—,,—,,—,,—,,343,,494,,900,,1335,,1436,,1490,,1607,,1271,,1035,,1303,,259,,—,,—,,—,,—,
  FPL,,—,,—,,—,,—,,—,,—,,—,,—,,30982,0.621803877493678,32423,0.603476836599847,35170,0.620807738473487,38249,0.601569626623887,36838,0.601309109903204,39027,0.540922258104755,45383,0.576489717109358,48247,0.562699727088241,51915,0.561061277423538,54717,0.602742894910773,59027,0.552072129368962,—,,—,,—,,—,
Short Term Debt,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,150,1.0,170,1.0,3615,1.0,3615,1.0,10930,1.0,2124,1.0,4138,1.0,3867,1.0,9710,1.0,6901,1.0
  Corporate & Other,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,0,,0,,646,,646,,8977,,1704,,3545,,1085,,5492,,4205,
  FPL,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,150,1.0,170,1.0,2401,0.808689794543617,2401,0.808689794543617,1351,0.691756272401434,30,0.0714285714285714,54,0.0910623946037099,2118,0.761322789360172,3456,0.819345661450925,1665,0.617581602373887
  NEER,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,0,,0,,568,0.191310205456383,568,0.191310205456383,602,0.308243727598566,215,0.511904761904762,239,0.403035413153457,664,0.238677210639827,762,0.180654338549075,1031,0.382418397626113
  Gulf Power,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,175,0.416666666666667,300,0.505902192242833,—,,—,,—,
Long Term Debt,,—,,—,,—,,—,,—,,9591,1.0,11280,1.0,13833,1.0,16300,1.0,18013,1.0,20810,1.0,23177,1.0,23969,1.0,24367,1.0,26681,1.0,27818,1.0,31463,1.0,26782,1.0,37543,1.0,41944,1.0,50960,1.0,55256,1.0,61405,1.0
  Corporate & Other,,—,,—,,—,,—,,—,,4214,,4975,,5311,,6511,,6467,,7886,,9242,,9770,,8968,,9900,,9482,,10611,,10994,,17495,,20654,,26231,,27444,,27001,
  FPL,,—,,—,,—,,—,,—,,0,,0,,0,,5794,0.591888854837062,6682,0.57872856400485,7483,0.579000309501702,8329,0.597703623968425,8473,0.596732164236918,9328,0.605753620364959,9956,0.593290030391514,9705,0.52928664921466,11236,0.538845194705544,11688,0.740309095515581,14131,0.704858339984038,15622,0.733771723813997,17974,0.726838934045048,19455,0.699518193585503,23609,0.686228345541216
  NEER,,—,,—,,—,,—,,—,,—,,—,,—,,3995,0.408111145162938,4864,0.42127143599515,5441,0.420999690498298,5606,0.402296376031575,5726,0.403267835763082,6071,0.394246379635041,6825,0.406709969608486,8631,0.47071335078534,9616,0.461154805294456,4100,0.259690904484419,4407,0.219822426177175,4408,0.207045561296383,6755,0.273161065954952,8357,0.300481806414497,10795,0.313771654458784
  Gulf Power,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,1510,0.0753192338387869,1260,0.0591827148896195,—,,—,,—,
  NextEra Energy Resource LLC,,—,,—,,—,,—,,—,,5377,1.0,6305,1.0,8522,1.0,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,
Debt,,—,,—,,—,,9744,1.0,10602,1.0,8624,1.0,9591,1.0,17086,1.0,18889,1.0,20822,1.0,21618,1.0,27359,1.0,28426,1.0,29024,1.0,26681,1.0,30840,1.0,34436,1.0,37712,1.0,39667,1.0,46082,1.0,50960,1.0,55256,1.0,61405,1.0
  Corporate & Other,,—,,—,,—,,5320,,9132,,3256,,4214,,5311,,7913,,8840,,8237,,12228,,14227,,8645,,9900,,9482,,10611,,19971,,19199,,24199,,26231,,27444,,27001,
  FPL,,—,,—,,—,,2813,0.635849909584087,1294,0.880272108843537,0,,0,,3253,0.276263269639066,6654,0.606231778425656,6727,0.561425471540644,7533,0.562962409386443,8782,0.580397858700681,8473,0.596732164236918,9328,0.457726090583444,9956,0.593290030391514,10490,0.4911508568218,13639,0.572465897166842,13039,0.734964207203653,14161,0.691860465116279,15676,0.716355161540922,17974,0.726838934045048,19455,0.699518193585503,23609,0.686228345541216
  NEER,,—,,—,,—,,—,,—,,—,,—,,—,,4322,0.393768221574344,5255,0.438574528459356,5848,0.437037590613557,6349,0.419602141299319,5726,0.403267835763082,11051,0.542273909416556,6825,0.406709969608486,10868,0.5088491431782,10186,0.427534102833158,4702,0.265035792796347,4622,0.225815907758452,4647,0.212356623863273,6755,0.273161065954952,8357,0.300481806414497,10795,0.313771654458784
  Gulf Power,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,1685,0.0823236271252687,1560,0.071288214595805,—,,—,,—,
  NextEra Energy Resource LLC,,—,,—,,—,,1611,0.364150090415913,176,0.119727891156463,5368,1.0,5377,1.0,8522,0.723736730360934,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,
Retained Earnings,,—,,—,,—,,—,,—,,—,,—,,—,,4179,1.0,8873,1.0,9876,1.0,10783,1.0,11569,1.0,15458,1.0,14140,1.0,15458,1.0,18992,1.0,23837,1.0,25199,1.0,25363,1.0,25911,1.0,26707,1.0,30235,1.0
  NEER,,—,,—,,—,,—,,—,,—,,—,,—,,—,,4012,0.543926247288503,4786,0.543925446073417,5473,0.510207886641186,6028,0.521453287197232,9281,0.574461500371379,8109,0.557089859851608,9281,0.574461500371379,12244,0.624057084607543,17212,0.655645284168825,19154,0.675530789306623,19673,0.66575296108291,20272,0.622661793162761,20557,0.595113337000261,24115,0.632823365785814
  FPL,,—,,—,,—,,—,,—,,—,,—,,—,,2670,1.0,3364,0.456073752711497,4013,0.456074553926583,5254,0.489792113358814,5532,0.478546712802768,6875,0.425538499628621,6447,0.442910140148392,6875,0.425538499628621,7376,0.375942915392457,9040,0.344354715831175,9174,0.323552232489243,9614,0.325346869712352,12285,0.377338206837239,13986,0.40488666299974,13992,0.367176634214186
  Corporate & Other,,—,,—,,—,,—,,—,,—,,—,,—,,1509,,1497,,1077,,56,,9,,-698,,-416,,-698,,-628,,-2415,,-3155,,-4187,,-6646,,-7836,,-7872,
  Gulf Power,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,26,0.000916978204133456,263,0.00890016920473773,—,,—,,—,
Total Equity,,—,,—,,—,,—,,—,,—,,—,,—,,22755,1.0,14461,1.0,14943,1.0,16068,1.0,18040,1.0,—,,—,,—,,—,,—,,—,,44929,1.0,37202,1.0,48326,1.0,47468,1.0
  FPL,,—,,—,,—,,—,,—,,—,,—,,—,,14230,0.484805124011992,9791,0.452031394275162,10850,0.482543918167667,12530,0.478646191458477,13084,0.473903437284943,—,,—,,—,,—,,—,,—,,23740,0.360686124067518,33594,0.529915608486474,38920,0.494511079487701,38835,0.504173861113635
  NEER,,—,,—,,—,,—,,—,,—,,—,,—,,15122,0.515194875988008,11869,0.547968605724838,11635,0.517456081832333,13648,0.521353808541523,14525,0.526096562715057,—,,—,,—,,—,,—,,—,,39279,0.596772968291831,29801,0.470084391513526,39784,0.505488920512299,38192,0.495826138886365
  Corporate & Other,,—,,—,,—,,—,,—,,—,,—,,—,,-6597,,-7199,,-7542,,-10110,,-9569,,—,,—,,—,,—,,—,,—,,-20890,,-26193,,-30378,,-29559,
  Gulf Power,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,2800,0.0425409076406509,—,,—,,—,
Total Equity Including/Excluding Certain Items,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,20168,1.0,22574,1.0,25331,1.0,29498,1.0,37413,1.0,41360,1.0,44929,1.0,45424,1.0,48326,1.0,57768,1.0
  NEER,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,15341,0.538431840516636,16146,0.509353607369318,18023,0.520850793283819,21632,0.559371121224659,29966,0.587799136916438,35449,0.605313935419975,39279,0.596772968291831,38023,0.530921429269587,39784,0.505488920512299,48492,0.555292177677007
  FPL,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,13151,0.461568159483364,15553,0.490646392630682,16580,0.479149206716181,17040,0.440628878775341,21014,0.412200863083562,21398,0.365384287007155,23740,0.360686124067518,33594,0.469078570730413,38920,0.494511079487701,38835,0.444707822322993
  Corporate & Other,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,-8324,,-9125,,-9272,,-9174,,-13567,,-17203,,-20890,,-26193,,-30378,,-29559,
  Gulf Power,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,1716,0.0293017775728702,2800,0.0425409076406509,—,,—,,—,
Depreciation and Amortization,,983,1.0,952,1.0,1118,1.0,1246,1.0,1341,1.0,1270,1.0,1405,1.0,1579,1.0,2004,1.0,2073,1.0,1849,1.0,1777,1.0,—,,2896,1.0,3203,1.0,3428,1.0,2638,1.0,4147,1.0,4478,1.0,4315,1.0,3924,1.0,4503,1.0,6151,1.0
  FPL,,898,0.921025641025641,831,0.88592750533049,898,0.827649769585253,915,0.776081424936387,951,0.753565768621236,787,0.677280550774527,773,0.620385232744783,796,0.58486407053637,1097,0.627574370709382,1008,0.570458404074703,798,0.520208604954368,659,0.446174678402167,—,,1432,0.57672170761176,1576,0.571221457049656,1651,0.547232350016573,933,0.4002574002574,2633,0.686034392912976,2524,0.607022607022607,2410,0.573809523809524,2266,0.589796980739198,2695,0.610142630744849,3947,0.653585030634211
  NEER,,—,,—,,—,,—,,—,,—,,—,,—,,651,0.372425629290618,759,0.429541595925297,736,0.479791395045632,818,0.553825321597833,—,,1051,0.42327829238824,1183,0.428778542950344,1366,0.452767649983427,1398,0.5997425997426,1205,0.313965607087024,1387,0.333573833573834,1506,0.358571428571429,1576,0.410203019260802,1722,0.389857369255151,2092,0.346414969365789
  Corporate & Other,,8,,14,,20,,19,,23,,23,,15,,17,,17,,21,,33,,41,,—,,68,,72,,60,,26,,73,,58,,115,,82,,86,,112,
  Gulf Power,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,247,0.0594035594035594,284,0.0676190476190476,—,,—,,—,
  NextEra Energy Resource LLC,,77,0.078974358974359,107,0.11407249466951,187,0.172350230414747,264,0.223918575063613,311,0.246434231378764,375,0.322719449225473,473,0.379614767255217,565,0.41513592946363,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,
  Reconciliation,,—,,—,,13,,48,,56,,85,,144,,201,,239,,285,,282,,259,,—,,345,,372,,351,,281,,236,,262,,—,,—,,—,,—,
Inventories,,—,,—,,—,,—,,—,,—,,—,,—,,877,1.0,857,1.0,1074,1.0,1073,1.0,1153,1.0,1292,1.0,1259,1.0,1289,1.0,1273,1.0,1223,1.0,1328,1.0,1552,1.0,1561,1.0,1934,1.0,2106,1.0
  FPL,,—,,—,,—,,—,,—,,—,,—,,—,,529,0.605263157894737,505,0.596221959858323,759,0.709345794392523,727,0.680074836295603,742,0.645217391304348,848,0.658896658896659,826,0.658692185007974,851,0.660201706749418,840,0.659858601728201,670,0.547833197056419,722,0.543674698795181,777,0.500644329896907,963,0.616912235746316,1159,0.599276111685626,1339,0.637012369172217
  NEER,,—,,—,,—,,—,,—,,—,,—,,—,,345,0.394736842105263,342,0.403778040141677,311,0.290654205607477,342,0.319925163704397,408,0.354782608695652,439,0.341103341103341,428,0.341307814992026,438,0.339798293250582,433,0.340141398271799,553,0.452166802943581,479,0.360692771084337,653,0.420747422680412,598,0.383087764253684,775,0.400723888314374,763,0.362987630827783
  Corporate & Other,,—,,—,,—,,—,,—,,—,,—,,—,,3,,10,,4,,4,,3,,5,,5,,0,,0,,0,,0,,0,,0,,0,,4,
  Gulf Power,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,127,0.0956325301204819,122,0.0786082474226804,—,,—,,—,
Depreciation,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,3924,1.0,4503,1.0,5879,1.0
  FPL,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,2266,0.589796980739198,2695,0.610142630744849,3789,0.653501207312867
  NEER,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,1576,0.410203019260802,1722,0.389857369255151,2009,0.346498792687133
  Corporate & Other,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,82,,86,,81,
Capital Expenditures,,-1239,,-3380,,-2894,,-2017,,-2546,,-3739,,-5019,,-5236,,-6006,,-5846,,-6628,,-9461,,-6682,,-7017,,-8377,,-9636,,-10740,,-13004,,-17462,,-14340,,-7414,,-9067,,-9302,
  NEER,,—,,—,,—,,—,,—,,—,,—,,—,,-3235,0.543514784946237,-3072,0.531671858774662,-2774,0.442001274697259,-4681,0.522083426277047,-3613,0.554481276856967,-3701,0.533131662345146,-4661,0.561972510248372,-5521,0.583923849814913,-5375,0.503937746109132,-7138,0.581601890328363,-6505,0.500808376318423,-6851,0.477754532775453,0,,0,,0,
  Corporate & Other,,-8,,-21,,-7,,-6,,-13,,-62,,-31,,-40,,-54,,-68,,-352,,-495,,-166,,-75,,-83,,-181,,-74,,-731,,-4473,,0,,-3,,0,,0,
  FPL,,-1154,0.937449228269699,-1256,0.373920809764811,-1409,0.488049878766886,-1484,0.737941322725012,-1711,0.675483616265298,-1868,0.508022844710362,-2007,0.402365677626303,-2367,0.45554272517321,-2717,0.456485215053763,-2706,0.468328141225338,-3502,0.557998725302741,-4285,0.477916573722953,-2903,0.445518723143033,-3241,0.466868337654855,-3633,0.438027489751628,-3934,0.416076150185087,-5291,0.496062253890868,-5135,0.418398109671637,-5755,0.44306721071676,-6477,0.451673640167364,-7411,1.0,-9067,1.0,-9302,1.0
  Gulf Power,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,-729,0.0561244129648164,-1012,0.0705718270571827,—,,—,,—,
  NextEra Energy Resource LLC,,-77,0.0625507717303006,-2103,0.626079190235189,-1478,0.511950121233114,-527,0.262058677274988,-822,0.324516383734702,-1809,0.491977155289638,-2981,0.597634322373697,-2829,0.54445727482679,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,
Operating Cash Flow,,—,,—,,—,,—,,—,,—,,—,,—,,4463,1.0,3834,1.0,4074,1.0,3992,1.0,5098,1.0,5500,1.0,6116,1.0,6369,1.0,6413,1.0,6593,1.0,8155,1.0,7983,1.0,7553,1.0,8262,1.0,11301,1.0
  FPL,,—,,—,,—,,—,,—,,—,,—,,—,,2871,0.655329833371376,1934,0.517527428418518,2174,0.546643198390747,2823,0.719418960244648,3558,0.711742348469694,3454,0.649248120300752,3393,0.591217982226869,4441,0.697612315425699,3909,0.608309990662932,4422,0.644324639370538,5181,0.605327725201542,5381,0.642354064700967,5358,0.689930466134432,4894,0.596610995977082,8296,0.700971694127588
